frame.number,frame.time,frame.len,eth.src,eth.dst,ip.src,ip.dst,ip.proto,ip.len,tcp.len,tcp.srcport,tcp.dstport,Value,normality
18594.0,124164842877250.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19577.0,124194501284603.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14480.0,124040112271174.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17540.0,124139549637533.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19915.0,124204713879454.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16252.0,124120295071749.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
22863.0,124221021836511.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15139.0,124060112513096.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
24572.0,124247241015731.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
22192.0,124210731241855.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14659.0,124045545416791.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16432.0,124099350953513.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16628.0,124111655021675.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16132.0,124098945892816.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16162.0,124118946658605.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16562.0,124109941156255.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14840.0,124065866127499.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15908.0,124093214808636.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14910.0,124053162983288.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19997.0,124207179151101.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17249.0,124135203330018.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19091.0,124179848901799.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16650.0,124126245173111.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17487.0,124133651981016.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17247.0,124124078004036.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15921.0,124115338946306.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14959.0,124068912287526.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
24267.0,124242553955306.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16846.0,124129169910671.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16480.0,124123701385812.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18960.0,124175903441270.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19299.0,124186111312228.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16150.0,124090773479637.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16048.0,124117246175106.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
21363.0,124198017997121.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19106.0,124180299984359.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
22823.0,124220410811180.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
19260.0,124184940312162.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14227.0,124050150246636.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14951.0,124054384059854.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17086.0,124123375349169.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
20255.0,124214961491353.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
20062.0,124209145087131.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
16122.0,124118347812027.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14708.0,124047008327015.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
21808.0,124204847375663.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15158.0,124073991505284.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
13942.0,124023776778212.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17764.0,124142901891924.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18881.0,124173505846477.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
14406.0,124037870104257.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15508.0,124071305526841.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
24417.0,124244856765569.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
21356.0,124197914222296.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17477.0,124133373574168.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
22047.0,124208508438100.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17790.0,124140544282788.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
18259.0,124150409148626.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17464.0,124138409903439.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
17012.0,124116959887731.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
15361.0,124066846761047.0,42.0,37559677479822.0,167275820076079.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-4.0,4.0
59234.0,125217655003193.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
30774.0,124473994187782.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
59869.0,125235452255497.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
74416.0,126868995888654.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
64117.0,125354544817608.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
39973.0,124701389743820.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
67481.0,125448885199472.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
21685.0,124241146557631.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
42100.0,124757200041910.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
66738.0,125428030906888.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
61084.0,125269519676140.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
55874.0,125123431084760.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
61527.0,125762580709264.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
55041.0,125100065156845.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
15895.0,124092809867708.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
54427.0,125082850446549.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
26836.0,124373087033594.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
49792.0,124961173955961.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
52148.0,125020876231384.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
102625.0,129290307378327.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
37731.0,124652212937819.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
39667.0,124693366217331.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
39329.0,124693139113027.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
89672.0,128178489749317.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
67114.0,126242161751897.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
37679.0,124650877656000.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
43194.0,124792176444039.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
44838.0,124829060506681.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
63180.0,125328290867092.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
34682.0,124562566666307.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
103777.0,129389195526158.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
47096.0,124892118020271.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
28286.0,124410244537077.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
43029.0,124787927654218.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
46465.0,124875942011634.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
36100.0,124599771469939.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
34106.0,124547451287192.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
63292.0,125331426056129.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
39746.0,124695426898111.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
25141.0,124329685786276.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
72629.0,126715607931752.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
38840.0,124671670709349.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
34592.0,124571810916468.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
34844.0,124578241995681.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
29493.0,124441198889260.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
46091.0,124861948117419.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
48034.0,124916143135716.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
62341.0,125832526028083.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
46069.0,124865804469131.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
45794.0,124854141604577.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
38619.0,124665862162113.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
43282.0,124788226113254.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
30980.0,124479261034471.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
31138.0,124483325254540.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
51352.0,125001136089235.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
36393.0,124607454588174.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
59437.0,125223347182222.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
44958.0,124832214713675.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
69548.0,125506828203759.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
79986.0,127347086990066.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
33834.0,124540299253538.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
82550.0,127567115699134.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
21738.0,124242509201946.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
94903.0,128627513365155.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
69704.0,126464512740619.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
47424.0,124896919351069.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
40106.0,124704875501745.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
49947.0,124963114160392.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
36056.0,124609293258523.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
44931.0,124836662877062.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
25482.0,124338445616087.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
46309.0,124871960794415.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
68831.0,125486723039065.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
33896.0,124553968170987.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
36302.0,124605063939931.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
41555.0,124742907738104.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
43085.0,124789368308040.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
18130.0,124150106002977.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
43349.0,124796114942696.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
66446.0,125419859952897.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
69457.0,125504285158576.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
95862.0,128709843018347.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
35632.0,124587491172314.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
23890.0,124297665146082.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
40901.0,124725756769811.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
63811.0,125345961119936.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
64943.0,125377706095686.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
32041.0,124506441184208.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
69209.0,125497309073039.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
80058.0,127353251705667.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
25248.0,124332417057030.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
29843.0,124450138642964.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
30400.0,124464416820187.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
102021.0,129238456926829.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
17586.0,124136174625191.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
62994.0,125323051357499.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
76516.0,127049181690598.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
45650.0,124855071660517.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
51550.0,125005186427820.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
68400.0,125474634252597.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
98025.0,128895428400230.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
52524.0,125030748812030.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
76690.0,127064136947037.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
16743.0,124114569202383.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
71072.0,126581881431398.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
45655.0,124850502335297.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
91726.0,128354794792109.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
69395.0,126438006202354.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
53631.0,125060534887525.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
28629.0,124419054534375.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
41661.0,124752891080259.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
27952.0,124401703749044.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
50508.0,124979533245775.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
63754.0,125344366573291.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
41924.0,124759627427693.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
18789.0,124166947484941.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
57227.0,125161362385899.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
42312.0,124769563011099.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
38819.0,124671118585324.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
16622.0,124111465219242.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
37547.0,124647499255945.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
40206.0,124707513182240.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
53062.0,125044849043481.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
84937.0,127772031216791.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
55550.0,125114340763306.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
14713.0,124062564395153.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
55491.0,125112690644034.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
69124.0,125494933543797.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
39689.0,124693950025145.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
96370.0,128753371408231.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
35905.0,124605435835975.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
56179.0,125131972632533.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
63956.0,125350029284393.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
38614.0,124665728877136.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
99307.0,129005478113236.0,42.0,167275820076079.0,87971959760497.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,-5.0,5.0
